image_path;class;split;Kfold_04;Kfold_08
.\data\img\Globigerinoides_sacculifer\15380-Globigerinoides_sacculifer.jpg;Globigerinoides_sacculifer;1;1;2
.\data\img\Globigerinoides_sacculifer\15381-Globigerinoides_sacculifer.jpg;Globigerinoides_sacculifer;1;3;7
.\data\img\Globigerinoides_sacculifer\15382-Globigerinoides_sacculifer.jpg;Globigerinoides_sacculifer;1;3;7
.\data\img\Globigerinoides_sacculifer\15383-Globigerinoides_sacculifer.jpg;Globigerinoides_sacculifer;1;0;1
.\data\img\Globigerinoides_sacculifer\15384-Globigerinoides_sacculifer.jpg;Globigerinoides_sacculifer;0;0;0
.\data\img\Globigerinoides_sacculifer\15385-Globigerinoides_sacculifer.jpg;Globigerinoides_sacculifer;1;3;6
.\data\img\Globigerinoides_sacculifer\15386-Globigerinoides_sacculifer.jpg;Globigerinoides_sacculifer;1;3;7
.\data\img\Globigerinoides_sacculifer\15387-Globigerinoides_sacculifer.jpg;Globigerinoides_sacculifer;1;3;7
.\data\img\Globigerinoides_sacculifer\15388-Globigerinoides_sacculifer.jpg;Globigerinoides_sacculifer;1;0;1
.\data\img\Globigerinoides_sacculifer\15389-Globigerinoides_sacculifer.jpg;Globigerinoides_sacculifer;1;2;4
.\data\img\Globigerinoides_sacculifer\15390-Globigerinoides_sacculifer.jpg;Globigerinoides_sacculifer;1;2;5
.\data\img\Globigerinoides_sacculifer\15391-Globigerinoides_sacculifer.jpg;Globigerinoides_sacculifer;1;0;1
.\data\img\Globigerinoides_sacculifer\15392-Globigerinoides_sacculifer.jpg;Globigerinoides_sacculifer;1;2;4
.\data\img\Globigerinoides_sacculifer\15393-Globigerinoides_sacculifer.jpg;Globigerinoides_sacculifer;1;2;5
.\data\img\Globigerinoides_sacculifer\15394-Globigerinoides_sacculifer.jpg;Globigerinoides_sacculifer;1;3;7
.\data\img\Globigerinoides_sacculifer\15395-Globigerinoides_sacculifer.jpg;Globigerinoides_sacculifer;1;2;4
.\data\img\Globigerinoides_sacculifer\15396-Globigerinoides_sacculifer.jpg;Globigerinoides_sacculifer;1;2;4
.\data\img\Globigerinoides_sacculifer\15397-Globigerinoides_sacculifer.jpg;Globigerinoides_sacculifer;1;2;4
.\data\img\Globigerinoides_sacculifer\15398-Globigerinoides_sacculifer.jpg;Globigerinoides_sacculifer;1;3;7
.\data\img\Globigerinoides_sacculifer\15399-Globigerinoides_sacculifer.jpg;Globigerinoides_sacculifer;1;1;3
.\data\img\Globigerinoides_sacculifer\15400-Globigerinoides_sacculifer.jpg;Globigerinoides_sacculifer;0;0;0
.\data\img\Globigerinoides_sacculifer\15401-Globigerinoides_sacculifer.jpg;Globigerinoides_sacculifer;1;3;6
.\data\img\Globigerinoides_sacculifer\15402-Globigerinoides_sacculifer.jpg;Globigerinoides_sacculifer;1;2;4
.\data\img\Globigerinoides_sacculifer\15403-Globigerinoides_sacculifer.jpg;Globigerinoides_sacculifer;1;1;3
.\data\img\Globigerinoides_sacculifer\15404-Globigerinoides_sacculifer.jpg;Globigerinoides_sacculifer;1;3;7
.\data\img\Globigerinoides_sacculifer\15405-Globigerinoides_sacculifer.jpg;Globigerinoides_sacculifer;0;0;0
.\data\img\Globigerinoides_sacculifer\15406-Globigerinoides_sacculifer.jpg;Globigerinoides_sacculifer;1;1;2
.\data\img\Globigerinoides_sacculifer\15407-Globigerinoides_sacculifer.jpg;Globigerinoides_sacculifer;1;2;5
.\data\img\Globigerinoides_sacculifer\15408-Globigerinoides_sacculifer.jpg;Globigerinoides_sacculifer;1;0;1
.\data\img\Globigerinoides_sacculifer\15409-Globigerinoides_sacculifer.jpg;Globigerinoides_sacculifer;1;2;5
.\data\img\Globigerinoides_sacculifer\15410-Globigerinoides_sacculifer.jpg;Globigerinoides_sacculifer;1;3;7
.\data\img\Globigerinoides_sacculifer\15411-Globigerinoides_sacculifer.jpg;Globigerinoides_sacculifer;1;3;6
.\data\img\Globigerinoides_sacculifer\15412-Globigerinoides_sacculifer.jpg;Globigerinoides_sacculifer;1;2;5
.\data\img\Globigerinoides_sacculifer\15413-Globigerinoides_sacculifer.jpg;Globigerinoides_sacculifer;1;3;6
.\data\img\Globigerinoides_sacculifer\15414-Globigerinoides_sacculifer.jpg;Globigerinoides_sacculifer;1;3;7
.\data\img\Globigerinoides_sacculifer\15415-Globigerinoides_sacculifer.jpg;Globigerinoides_sacculifer;1;2;5
.\data\img\Globigerinoides_sacculifer\15416-Globigerinoides_sacculifer.jpg;Globigerinoides_sacculifer;1;2;5
.\data\img\Globigerinoides_sacculifer\15417-Globigerinoides_sacculifer.jpg;Globigerinoides_sacculifer;1;2;5
.\data\img\Globigerinoides_sacculifer\15418-Globigerinoides_sacculifer.jpg;Globigerinoides_sacculifer;0;0;0
.\data\img\Globigerinoides_sacculifer\15419-Globigerinoides_sacculifer.jpg;Globigerinoides_sacculifer;1;3;7
.\data\img\Globigerinoides_sacculifer\15420-Globigerinoides_sacculifer.jpg;Globigerinoides_sacculifer;1;2;5
.\data\img\Globigerinoides_sacculifer\15421-Globigerinoides_sacculifer.jpg;Globigerinoides_sacculifer;1;2;5
.\data\img\Globigerinoides_sacculifer\15422-Globigerinoides_sacculifer.jpg;Globigerinoides_sacculifer;1;3;6
.\data\img\Globigerinoides_sacculifer\15423-Globigerinoides_sacculifer.jpg;Globigerinoides_sacculifer;1;1;2
.\data\img\Globigerinoides_sacculifer\15424-Globigerinoides_sacculifer.jpg;Globigerinoides_sacculifer;0;0;1
.\data\img\Globigerinoides_sacculifer\15425-Globigerinoides_sacculifer.jpg;Globigerinoides_sacculifer;1;1;2
.\data\img\Globigerinoides_sacculifer\15426-Globigerinoides_sacculifer.jpg;Globigerinoides_sacculifer;1;2;4
.\data\img\Globigerinoides_sacculifer\15427-Globigerinoides_sacculifer.jpg;Globigerinoides_sacculifer;1;2;4
.\data\img\Globigerinoides_sacculifer\15428-Globigerinoides_sacculifer.jpg;Globigerinoides_sacculifer;0;0;0
.\data\img\Globigerinoides_sacculifer\15429-Globigerinoides_sacculifer.jpg;Globigerinoides_sacculifer;1;2;4
.\data\img\Globigerinoides_sacculifer\15430-Globigerinoides_sacculifer.jpg;Globigerinoides_sacculifer;1;1;2
.\data\img\Globigerinoides_sacculifer\15431-Globigerinoides_sacculifer.jpg;Globigerinoides_sacculifer;1;1;2
.\data\img\Globigerinoides_sacculifer\15432-Globigerinoides_sacculifer.jpg;Globigerinoides_sacculifer;1;2;4
.\data\img\Globigerinoides_sacculifer\15433-Globigerinoides_sacculifer.jpg;Globigerinoides_sacculifer;1;1;2
.\data\img\Globigerinoides_sacculifer\15434-Globigerinoides_sacculifer.jpg;Globigerinoides_sacculifer;1;0;1
.\data\img\Globigerinoides_sacculifer\15435-Globigerinoides_sacculifer.jpg;Globigerinoides_sacculifer;1;3;6
.\data\img\Globigerinoides_sacculifer\15436-Globigerinoides_sacculifer.jpg;Globigerinoides_sacculifer;1;2;4
.\data\img\Globigerinoides_sacculifer\15437-Globigerinoides_sacculifer.jpg;Globigerinoides_sacculifer;1;2;5
.\data\img\Globigerinoides_sacculifer\15438-Globigerinoides_sacculifer.jpg;Globigerinoides_sacculifer;1;0;1
.\data\img\Globigerinoides_sacculifer\15439-Globigerinoides_sacculifer.jpg;Globigerinoides_sacculifer;1;3;6
.\data\img\Globigerinoides_sacculifer\15440-Globigerinoides_sacculifer.jpg;Globigerinoides_sacculifer;1;3;7
.\data\img\Globigerinoides_sacculifer\15441-Globigerinoides_sacculifer.jpg;Globigerinoides_sacculifer;0;0;0
.\data\img\Globigerinoides_sacculifer\15442-Globigerinoides_sacculifer.jpg;Globigerinoides_sacculifer;0;0;0
.\data\img\Globigerinoides_sacculifer\15443-Globigerinoides_sacculifer.jpg;Globigerinoides_sacculifer;0;0;0
.\data\img\Globigerinoides_sacculifer\15444-Globigerinoides_sacculifer.jpg;Globigerinoides_sacculifer;1;1;3
.\data\img\Globigerinoides_sacculifer\15445-Globigerinoides_sacculifer.jpg;Globigerinoides_sacculifer;0;0;0
.\data\img\Globigerinoides_sacculifer\15446-Globigerinoides_sacculifer.jpg;Globigerinoides_sacculifer;1;1;3
.\data\img\Globigerinoides_sacculifer\15447-Globigerinoides_sacculifer.jpg;Globigerinoides_sacculifer;1;0;1
.\data\img\Globigerinoides_sacculifer\15448-Globigerinoides_sacculifer.jpg;Globigerinoides_sacculifer;1;1;3
.\data\img\Globigerinoides_sacculifer\15449-Globigerinoides_sacculifer.jpg;Globigerinoides_sacculifer;1;2;5
.\data\img\Globigerinoides_sacculifer\15450-Globigerinoides_sacculifer.jpg;Globigerinoides_sacculifer;0;0;0
.\data\img\Globigerinoides_sacculifer\15451-Globigerinoides_sacculifer.jpg;Globigerinoides_sacculifer;1;2;5
.\data\img\Globigerinoides_sacculifer\15452-Globigerinoides_sacculifer.jpg;Globigerinoides_sacculifer;1;0;1
.\data\img\Globigerinoides_sacculifer\15453-Globigerinoides_sacculifer.jpg;Globigerinoides_sacculifer;1;1;3
.\data\img\Globigerinoides_sacculifer\15454-Globigerinoides_sacculifer.jpg;Globigerinoides_sacculifer;1;0;1
.\data\img\Globigerinoides_sacculifer\15455-Globigerinoides_sacculifer.jpg;Globigerinoides_sacculifer;1;3;6
.\data\img\Globigerinoides_sacculifer\15456-Globigerinoides_sacculifer.jpg;Globigerinoides_sacculifer;1;2;5
.\data\img\Globigerinoides_sacculifer\15457-Globigerinoides_sacculifer.jpg;Globigerinoides_sacculifer;1;3;7
.\data\img\Globigerinoides_sacculifer\15458-Globigerinoides_sacculifer.jpg;Globigerinoides_sacculifer;1;3;7
.\data\img\Globigerinoides_sacculifer\15459-Globigerinoides_sacculifer.jpg;Globigerinoides_sacculifer;1;3;6
.\data\img\Globigerinoides_sacculifer\15460-Globigerinoides_sacculifer.jpg;Globigerinoides_sacculifer;1;3;7
.\data\img\Globigerinoides_sacculifer\15461-Globigerinoides_sacculifer.jpg;Globigerinoides_sacculifer;1;1;2
.\data\img\Globigerinoides_sacculifer\15462-Globigerinoides_sacculifer.jpg;Globigerinoides_sacculifer;1;1;3
.\data\img\Globigerinoides_sacculifer\15463-Globigerinoides_sacculifer.jpg;Globigerinoides_sacculifer;0;0;0
.\data\img\Globigerinoides_sacculifer\15464-Globigerinoides_sacculifer.jpg;Globigerinoides_sacculifer;1;1;2
.\data\img\Globigerinoides_sacculifer\15465-Globigerinoides_sacculifer.jpg;Globigerinoides_sacculifer;1;2;4
.\data\img\Globigerinoides_sacculifer\15466-Globigerinoides_sacculifer.jpg;Globigerinoides_sacculifer;0;0;0
.\data\img\Globigerinoides_sacculifer\15467-Globigerinoides_sacculifer.jpg;Globigerinoides_sacculifer;1;2;5
.\data\img\Globigerinoides_sacculifer\15468-Globigerinoides_sacculifer.jpg;Globigerinoides_sacculifer;1;3;7
.\data\img\Globigerinoides_sacculifer\15469-Globigerinoides_sacculifer.jpg;Globigerinoides_sacculifer;0;0;0
.\data\img\Globigerinoides_sacculifer\15470-Globigerinoides_sacculifer.jpg;Globigerinoides_sacculifer;1;3;6
.\data\img\Globigerinoides_sacculifer\15471-Globigerinoides_sacculifer.jpg;Globigerinoides_sacculifer;0;0;0
.\data\img\Globigerinoides_sacculifer\15472-Globigerinoides_sacculifer.jpg;Globigerinoides_sacculifer;1;1;3
.\data\img\Globigerinoides_sacculifer\15473-Globigerinoides_sacculifer.jpg;Globigerinoides_sacculifer;1;2;4
.\data\img\Globigerinoides_sacculifer\15474-Globigerinoides_sacculifer.jpg;Globigerinoides_sacculifer;1;3;7
.\data\img\Globigerinoides_sacculifer\15475-Globigerinoides_sacculifer.jpg;Globigerinoides_sacculifer;0;0;0
.\data\img\Globigerinoides_sacculifer\15476-Globigerinoides_sacculifer.jpg;Globigerinoides_sacculifer;1;2;4
.\data\img\Globigerinoides_sacculifer\15477-Globigerinoides_sacculifer.jpg;Globigerinoides_sacculifer;1;0;1
.\data\img\Globigerinoides_sacculifer\15478-Globigerinoides_sacculifer.jpg;Globigerinoides_sacculifer;1;3;7
.\data\img\Globigerinoides_sacculifer\15479-Globigerinoides_sacculifer.jpg;Globigerinoides_sacculifer;1;1;3
.\data\img\Globigerinoides_sacculifer\15480-Globigerinoides_sacculifer.jpg;Globigerinoides_sacculifer;1;2;5
.\data\img\Globigerinoides_sacculifer\15481-Globigerinoides_sacculifer.jpg;Globigerinoides_sacculifer;1;1;2
.\data\img\Globigerinoides_sacculifer\15482-Globigerinoides_sacculifer.jpg;Globigerinoides_sacculifer;0;0;0
.\data\img\Globigerinoides_sacculifer\15483-Globigerinoides_sacculifer.jpg;Globigerinoides_sacculifer;1;2;4
.\data\img\Globigerinoides_sacculifer\15484-Globigerinoides_sacculifer.jpg;Globigerinoides_sacculifer;1;1;2
.\data\img\Globigerinoides_sacculifer\15485-Globigerinoides_sacculifer.jpg;Globigerinoides_sacculifer;1;0;1
.\data\img\Globigerinoides_sacculifer\15486-Globigerinoides_sacculifer.jpg;Globigerinoides_sacculifer;1;2;5
.\data\img\Globigerinoides_sacculifer\15487-Globigerinoides_sacculifer.jpg;Globigerinoides_sacculifer;1;1;3
.\data\img\Globigerinoides_sacculifer\15488-Globigerinoides_sacculifer.jpg;Globigerinoides_sacculifer;1;1;2
.\data\img\Globigerinoides_sacculifer\15489-Globigerinoides_sacculifer.jpg;Globigerinoides_sacculifer;1;1;3
.\data\img\Globigerinoides_sacculifer\15490-Globigerinoides_sacculifer.jpg;Globigerinoides_sacculifer;1;2;4
.\data\img\Globigerinoides_sacculifer\15491-Globigerinoides_sacculifer.jpg;Globigerinoides_sacculifer;1;3;7
.\data\img\Globigerinoides_sacculifer\15492-Globigerinoides_sacculifer.jpg;Globigerinoides_sacculifer;0;0;0
.\data\img\Globigerinoides_sacculifer\15493-Globigerinoides_sacculifer.jpg;Globigerinoides_sacculifer;1;0;1
.\data\img\Globigerinoides_sacculifer\15494-Globigerinoides_sacculifer.jpg;Globigerinoides_sacculifer;1;1;2
.\data\img\Globigerinoides_sacculifer\15495-Globigerinoides_sacculifer.jpg;Globigerinoides_sacculifer;1;3;6
.\data\img\Globigerinoides_sacculifer\15496-Globigerinoides_sacculifer.jpg;Globigerinoides_sacculifer;1;3;6
.\data\img\Globigerinoides_sacculifer\15497-Globigerinoides_sacculifer.jpg;Globigerinoides_sacculifer;1;2;4
.\data\img\Globigerinoides_sacculifer\15498-Globigerinoides_sacculifer.jpg;Globigerinoides_sacculifer;1;3;6
.\data\img\Globigerinoides_sacculifer\15499-Globigerinoides_sacculifer.jpg;Globigerinoides_sacculifer;1;2;4
.\data\img\Globigerinoides_sacculifer\15500-Globigerinoides_sacculifer.jpg;Globigerinoides_sacculifer;1;0;1
.\data\img\Globigerinoides_sacculifer\15501-Globigerinoides_sacculifer.jpg;Globigerinoides_sacculifer;1;2;4
.\data\img\Globigerinoides_sacculifer\15502-Globigerinoides_sacculifer.jpg;Globigerinoides_sacculifer;1;3;6
.\data\img\Globigerinoides_sacculifer\15503-Globigerinoides_sacculifer.jpg;Globigerinoides_sacculifer;1;0;1
.\data\img\Globigerinoides_sacculifer\15504-Globigerinoides_sacculifer.jpg;Globigerinoides_sacculifer;1;3;6
.\data\img\Globigerinoides_sacculifer\15505-Globigerinoides_sacculifer.jpg;Globigerinoides_sacculifer;0;0;0
.\data\img\Globigerinoides_sacculifer\15506-Globigerinoides_sacculifer.jpg;Globigerinoides_sacculifer;0;0;0
.\data\img\Globigerinoides_sacculifer\15507-Globigerinoides_sacculifer.jpg;Globigerinoides_sacculifer;1;3;7
.\data\img\Globigerinoides_sacculifer\15508-Globigerinoides_sacculifer.jpg;Globigerinoides_sacculifer;1;1;2
.\data\img\Globigerinoides_sacculifer\15509-Globigerinoides_sacculifer.jpg;Globigerinoides_sacculifer;1;3;6
.\data\img\Globigerinoides_sacculifer\15510-Globigerinoides_sacculifer.jpg;Globigerinoides_sacculifer;1;3;7
.\data\img\Globigerinoides_sacculifer\15511-Globigerinoides_sacculifer.jpg;Globigerinoides_sacculifer;0;0;0
.\data\img\Globigerinoides_sacculifer\15512-Globigerinoides_sacculifer.jpg;Globigerinoides_sacculifer;1;1;3
.\data\img\Globigerinoides_sacculifer\15513-Globigerinoides_sacculifer.jpg;Globigerinoides_sacculifer;1;1;2
.\data\img\Globigerinoides_sacculifer\15514-Globigerinoides_sacculifer.jpg;Globigerinoides_sacculifer;0;0;1
.\data\img\Globigerinoides_sacculifer\15515-Globigerinoides_sacculifer.jpg;Globigerinoides_sacculifer;1;1;2
.\data\img\Globigerinoides_sacculifer\15516-Globigerinoides_sacculifer.jpg;Globigerinoides_sacculifer;0;0;0
.\data\img\Globigerinoides_sacculifer\15517-Globigerinoides_sacculifer.jpg;Globigerinoides_sacculifer;0;0;0
.\data\img\Globigerinoides_sacculifer\15518-Globigerinoides_sacculifer.jpg;Globigerinoides_sacculifer;1;2;4
.\data\img\Globigerinoides_sacculifer\15519-Globigerinoides_sacculifer.jpg;Globigerinoides_sacculifer;0;0;0
.\data\img\Globigerinoides_sacculifer\15520-Globigerinoides_sacculifer.jpg;Globigerinoides_sacculifer;1;3;7
.\data\img\Globigerinoides_sacculifer\15521-Globigerinoides_sacculifer.jpg;Globigerinoides_sacculifer;0;0;1
.\data\img\Globigerinoides_sacculifer\15522-Globigerinoides_sacculifer.jpg;Globigerinoides_sacculifer;1;0;1
.\data\img\Globigerinoides_sacculifer\15523-Globigerinoides_sacculifer.jpg;Globigerinoides_sacculifer;1;1;2
.\data\img\Globigerinoides_sacculifer\15524-Globigerinoides_sacculifer.jpg;Globigerinoides_sacculifer;1;1;3
.\data\img\Globigerinoides_sacculifer\15525-Globigerinoides_sacculifer.jpg;Globigerinoides_sacculifer;0;0;1
.\data\img\Globigerinoides_sacculifer\15526-Globigerinoides_sacculifer.jpg;Globigerinoides_sacculifer;1;1;3
.\data\img\Globigerinoides_sacculifer\15527-Globigerinoides_sacculifer.jpg;Globigerinoides_sacculifer;1;1;3
.\data\img\Globigerinoides_sacculifer\15528-Globigerinoides_sacculifer.jpg;Globigerinoides_sacculifer;1;3;7
.\data\img\Globigerinoides_sacculifer\15529-Globigerinoides_sacculifer.jpg;Globigerinoides_sacculifer;1;2;4
.\data\img\Globigerinoides_sacculifer\15530-Globigerinoides_sacculifer.jpg;Globigerinoides_sacculifer;0;0;0
.\data\img\Globigerinoides_sacculifer\15531-Globigerinoides_sacculifer.jpg;Globigerinoides_sacculifer;1;3;7
.\data\img\Globigerinoides_sacculifer\15532-Globigerinoides_sacculifer.jpg;Globigerinoides_sacculifer;1;3;6
.\data\img\Globigerinoides_sacculifer\15533-Globigerinoides_sacculifer.jpg;Globigerinoides_sacculifer;1;2;5
.\data\img\Globigerinoides_sacculifer\15534-Globigerinoides_sacculifer.jpg;Globigerinoides_sacculifer;1;1;2
.\data\img\Globigerinoides_sacculifer\15535-Globigerinoides_sacculifer.jpg;Globigerinoides_sacculifer;1;3;6
.\data\img\Globigerinoides_sacculifer\15536-Globigerinoides_sacculifer.jpg;Globigerinoides_sacculifer;0;0;0
.\data\img\Globigerinoides_sacculifer\15537-Globigerinoides_sacculifer.jpg;Globigerinoides_sacculifer;1;3;6
.\data\img\Globigerinoides_sacculifer\15538-Globigerinoides_sacculifer.jpg;Globigerinoides_sacculifer;1;2;4
.\data\img\Globigerinoides_sacculifer\15539-Globigerinoides_sacculifer.jpg;Globigerinoides_sacculifer;0;0;0
.\data\img\Globigerinoides_sacculifer\15540-Globigerinoides_sacculifer.jpg;Globigerinoides_sacculifer;1;3;6
.\data\img\Globigerinoides_sacculifer\15541-Globigerinoides_sacculifer.jpg;Globigerinoides_sacculifer;1;3;6
.\data\img\Globigerinoides_sacculifer\15542-Globigerinoides_sacculifer.jpg;Globigerinoides_sacculifer;1;2;4
.\data\img\Globigerinoides_sacculifer\15543-Globigerinoides_sacculifer.jpg;Globigerinoides_sacculifer;1;3;6
.\data\img\Globigerinoides_sacculifer\15544-Globigerinoides_sacculifer.jpg;Globigerinoides_sacculifer;1;2;5
.\data\img\Globigerinoides_sacculifer\15545-Globigerinoides_sacculifer.jpg;Globigerinoides_sacculifer;1;2;5
.\data\img\Globigerinoides_sacculifer\15546-Globigerinoides_sacculifer.jpg;Globigerinoides_sacculifer;1;0;1
.\data\img\Globigerinoides_sacculifer\15547-Globigerinoides_sacculifer.jpg;Globigerinoides_sacculifer;1;1;2
.\data\img\Globigerinoides_sacculifer\15548-Globigerinoides_sacculifer.jpg;Globigerinoides_sacculifer;1;1;2
.\data\img\Globigerinoides_sacculifer\15549-Globigerinoides_sacculifer.jpg;Globigerinoides_sacculifer;0;0;0
.\data\img\Globigerinoides_sacculifer\15550-Globigerinoides_sacculifer.jpg;Globigerinoides_sacculifer;1;3;6
.\data\img\Globigerinoides_sacculifer\15551-Globigerinoides_sacculifer.jpg;Globigerinoides_sacculifer;0;0;1
.\data\img\Globigerinoides_sacculifer\15552-Globigerinoides_sacculifer.jpg;Globigerinoides_sacculifer;1;2;5
.\data\img\Globigerinoides_sacculifer\15553-Globigerinoides_sacculifer.jpg;Globigerinoides_sacculifer;1;2;4
.\data\img\Globigerinoides_sacculifer\15554-Globigerinoides_sacculifer.jpg;Globigerinoides_sacculifer;1;2;5
.\data\img\Globigerinoides_sacculifer\15555-Globigerinoides_sacculifer.jpg;Globigerinoides_sacculifer;1;1;2
.\data\img\Globigerinoides_sacculifer\15556-Globigerinoides_sacculifer.jpg;Globigerinoides_sacculifer;1;2;4
.\data\img\Globigerinoides_sacculifer\15557-Globigerinoides_sacculifer.jpg;Globigerinoides_sacculifer;1;2;4
.\data\img\Globigerinoides_sacculifer\15558-Globigerinoides_sacculifer.jpg;Globigerinoides_sacculifer;0;0;0
.\data\img\Globigerinoides_sacculifer\15559-Globigerinoides_sacculifer.jpg;Globigerinoides_sacculifer;1;2;4
.\data\img\Globigerinoides_sacculifer\15560-Globigerinoides_sacculifer.jpg;Globigerinoides_sacculifer;1;3;6
.\data\img\Globigerinoides_sacculifer\15561-Globigerinoides_sacculifer.jpg;Globigerinoides_sacculifer;1;0;1
.\data\img\Globigerinoides_sacculifer\15562-Globigerinoides_sacculifer.jpg;Globigerinoides_sacculifer;1;1;3
.\data\img\Globigerinoides_sacculifer\15563-Globigerinoides_sacculifer.jpg;Globigerinoides_sacculifer;1;1;2
.\data\img\Globigerinoides_sacculifer\15564-Globigerinoides_sacculifer.jpg;Globigerinoides_sacculifer;1;1;2
.\data\img\Globigerinoides_sacculifer\15565-Globigerinoides_sacculifer.jpg;Globigerinoides_sacculifer;1;3;7
.\data\img\Globigerinoides_sacculifer\15566-Globigerinoides_sacculifer.jpg;Globigerinoides_sacculifer;1;3;7
.\data\img\Globigerinoides_sacculifer\15567-Globigerinoides_sacculifer.jpg;Globigerinoides_sacculifer;1;3;6
